,Date,State/UnionTerritory,Cured,Deaths,Confirmed
1323,26/04/20,Chandigarh,17,0,30
1324,26/04/20,Chhattisgarh,32,0,37
1325,26/04/20,Delhi,869,54,2625
1326,26/04/20,Goa,7,0,7
1327,26/04/20,Gujarat,282,133,3071
1328,26/04/20,Haryana,176,3,289
1329,26/04/20,Himachal Pradesh,22,1,40
1330,26/04/20,Jammu and Kashmir,112,6,494
1331,26/04/20,Jharkhand,13,3,67
1332,26/04/20,Karnataka,177,18,501
1333,26/04/20,Kerala,338,4,458
1334,26/04/20,Ladakh,14,0,20
1335,26/04/20,Madhya Pradesh,210,99,2096
1336,26/04/20,Maharashtra,1076,323,7628
1337,26/04/20,Manipur,2,0,2
1338,26/04/20,Meghalaya,0,1,12
1339,26/04/20,Mizoram,0,0,1
1340,26/04/20,Odisha,34,1,103
1341,26/04/20,Puducherry,3,0,7
1342,26/04/20,Punjab,67,17,298
1343,26/04/20,Rajasthan,493,33,2083
1344,26/04/20,Tamil Nadu,960,23,1821
1345,26/04/20,Telangana,280,26,991
1346,26/04/20,Tripura,2,0,2
1347,26/04/20,Uttarakhand,26,0,50
1348,26/04/20,Uttar Pradesh,289,29,1843
1349,26/04/20,West Bengal,105,18,611
1350,27/04/20,Andaman and Nicobar Islands,11,0,33
1351,27/04/20,Andhra Pradesh,235,31,1177
1352,27/04/20,Arunachal Pradesh,1,0,1
1353,27/04/20,Assam,27,1,36
1354,27/04/20,Bihar,56,2,277
1355,27/04/20,Chandigarh,17,0,30
1356,27/04/20,Chhattisgarh,32,0,37
1357,27/04/20,Delhi,877,54,2918
1358,27/04/20,Goa,7,0,7
1359,27/04/20,Gujarat,313,151,3301
1360,27/04/20,Haryana,176,3,289
1361,27/04/20,Himachal Pradesh,22,1,40
1362,27/04/20,Jammu and Kashmir,137,6,523
1363,27/04/20,Jharkhand,13,3,82
1364,27/04/20,Karnataka,188,20,511
1365,27/04/20,Kerala,342,4,469
1366,27/04/20,Ladakh,14,0,20
1367,27/04/20,Madhya Pradesh,302,106,2168
1368,27/04/20,Maharashtra,1188,342,8068
1369,27/04/20,Manipur,2,0,2
1370,27/04/20,Meghalaya,0,1,12
1371,27/04/20,Mizoram,0,0,1
1372,27/04/20,Odisha,35,1,108
1373,27/04/20,Puducherry,3,0,8
1374,27/04/20,Punjab,71,18,313
1375,27/04/20,Rajasthan,518,41,2185
1376,27/04/20,Tamil Nadu,1020,24,1885
1377,27/04/20,Telangana,280,26,1002
1378,27/04/20,Tripura,2,0,2
1379,27/04/20,Uttarakhand,33,0,51
1380,27/04/20,Uttar Pradesh,335,31,1955
1381,27/04/20,West Bengal,105,20,649
1382,28/04/20,Andaman and Nicobar Islands,11,0,33
1383,28/04/20,Andhra Pradesh,258,31,1259
1384,28/04/20,Arunachal Pradesh,1,0,1
1385,28/04/20,Assam,27,1,38
1386,28/04/20,Bihar,57,2,346
1387,28/04/20,Chandigarh,17,0,40
1388,28/04/20,Chhattisgarh,32,0,37
1389,28/04/20,Delhi,877,54,3108
1390,28/04/20,Goa,7,0,7
1391,28/04/20,Gujarat,394,162,3548
1392,28/04/20,Haryana,183,3,296
1393,28/04/20,Himachal Pradesh,22,1,40
1394,28/04/20,Jammu and Kashmir,164,7,546
1395,28/04/20,Jharkhand,17,3,103
1396,28/04/20,Karnataka,198,20,520
1397,28/04/20,Kerala,355,4,482
1398,28/04/20,Ladakh,16,0,22
1399,28/04/20,Madhya Pradesh,361,113,2368
1400,28/04/20,Maharashtra,1282,369,8590
1401,28/04/20,Manipur,2,0,2
1402,28/04/20,Meghalaya,0,1,12
1403,28/04/20,Mizoram,0,0,1
1404,28/04/20,Odisha,37,1,118
1405,28/04/20,Puducherry,3,0,8
1406,28/04/20,Punjab,71,18,313
1407,28/04/20,Rajasthan,669,46,2262
1408,28/04/20,Tamil Nadu,1101,24,1937
1409,28/04/20,Telangana,321,26,1004
1410,28/04/20,Tripura,2,0,2
1411,28/04/20,Uttarakhand,33,0,51
1412,28/04/20,Uttar Pradesh,400,31,2043
1413,28/04/20,West Bengal,109,20,697
1414,29/04/20,Andaman and Nicobar Islands,15,0,33
1415,29/04/20,Andhra Pradesh,287,31,1332
1416,29/04/20,Arunachal Pradesh,1,0,1
1417,29/04/20,Assam,27,1,38
1418,29/04/20,Bihar,64,2,383
1419,29/04/20,Chandigarh,17,0,56
1420,29/04/20,Chhattisgarh,34,0,38
1421,29/04/20,Delhi,1078,54,3314
1422,29/04/20,Goa,7,0,7
1423,29/04/20,Gujarat,434,181,3774
1424,29/04/20,Haryana,209,3,310
1425,29/04/20,Himachal Pradesh,25,1,40
1426,29/04/20,Jammu and Kashmir,176,8,565
1427,29/04/20,Jharkhand,19,3,105
1428,29/04/20,Karnataka,215,20,532
